2024-09-03 11:04:12 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-09-04 19:11:21 [http-nio-8080-exec-3] DEBUG c.M.M.controller.InvestorController - Number of investors fetched: 4
2024-09-04 19:11:31 [http-nio-8080-exec-5] INFO  c.M.M.config.security.JwtAuthFilter - com.MomentumInvestments.MomentumInvestmentsApplication.config.security.UserInfoDetails@b98e7b6
2024-09-04 19:11:31 [http-nio-8080-exec-5] INFO  c.M.M.config.security.JwtService - extracted Username: test@test.com
2024-09-04 19:11:31 [http-nio-8080-exec-5] INFO  c.M.M.config.security.JwtService - test@test.com
2024-09-04 19:11:31 [http-nio-8080-exec-5] INFO  c.M.M.controller.InvestorController - Fetching investor with ID: 3
2024-09-04 19:11:43 [http-nio-8080-exec-6] INFO  c.M.M.config.security.JwtAuthFilter - com.MomentumInvestments.MomentumInvestmentsApplication.config.security.UserInfoDetails@55f11838
2024-09-04 19:11:43 [http-nio-8080-exec-6] INFO  c.M.M.config.security.JwtService - extracted Username: test@test.com
2024-09-04 19:11:43 [http-nio-8080-exec-6] INFO  c.M.M.config.security.JwtService - test@test.com
2024-09-04 19:11:43 [http-nio-8080-exec-6] INFO  c.M.M.controller.InvestorController - Fetching investors for product type: SAVINGS
2024-09-04 19:11:43 [http-nio-8080-exec-6] INFO  c.M.M.controller.InvestorController - Retrieved 1 investors for product type: SAVINGS
2024-09-04 19:11:43 [http-nio-8080-exec-6] DEBUG c.M.M.controller.InvestorController - Investors details: [Investor(id=2, name=John, surname=Doe, dateOfBirth=2000-01-01, address= test address, phoneNumber=+267172123456, email=test@test.com, password=$2a$10$FudtZNKSbrQgcXgTmrTRLO3DGw7NeAHMzWkPMwlTk4Hd2DfYcCllK, role=Investor)]
2024-09-04 19:11:55 [http-nio-8080-exec-9] INFO  c.M.M.config.security.JwtAuthFilter - com.MomentumInvestments.MomentumInvestmentsApplication.config.security.UserInfoDetails@400b9364
2024-09-04 19:11:55 [http-nio-8080-exec-9] INFO  c.M.M.config.security.JwtService - extracted Username: test@test.com
2024-09-04 19:11:55 [http-nio-8080-exec-9] INFO  c.M.M.config.security.JwtService - test@test.com
2024-09-04 19:16:13 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-09-04 19:16:13 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-09-04 19:16:13 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-09-04 19:20:20 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-09-04 19:20:21 [main] INFO  c.M.M.MomentumInvestmentsApplication - Starting MomentumInvestmentsApplication using Java 21.0.3 with PID 16936 (C:\Users\User\Downloads\Ronnie\MomentumInvestmentsApplication\MomentumInvestmentsApplication\target\classes started by User in C:\Users\User\Downloads\Ronnie\MomentumInvestmentsApplication\MomentumInvestmentsApplication)
2024-09-04 19:20:21 [main] DEBUG c.M.M.MomentumInvestmentsApplication - Running with Spring Boot v3.3.2, Spring v6.1.11
2024-09-04 19:20:21 [main] INFO  c.M.M.MomentumInvestmentsApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-04 19:20:22 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-09-04 19:20:22 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 56 ms. Found 5 JPA repository interfaces.
2024-09-04 19:20:22 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-09-04 19:20:22 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-09-04 19:20:22 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-09-04 19:20:22 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.26]
2024-09-04 19:20:23 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-09-04 19:20:23 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1932 ms
2024-09-04 19:20:23 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-09-04 19:20:23 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@20ffb8d5
2024-09-04 19:20:23 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-09-04 19:20:23 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/momentum (PostgreSQL 16.3)
2024-09-04 19:20:23 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 1 migration (execution time 00:00.035s)
2024-09-04 19:20:23 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 1
2024-09-04 19:20:23 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
2024-09-04 19:20:23 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-09-04 19:20:23 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2024-09-04 19:20:23 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-09-04 19:20:24 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-09-04 19:20:24 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-09-04 19:20:25 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-09-04 19:20:25 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-09-04 19:20:25 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-09-04 19:20:26 [main] DEBUG c.M.M.config.security.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2024-09-04 19:20:26 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2024-09-04 19:20:26 [main] WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used for username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider.
2024-09-04 19:20:26 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-09-04 19:20:27 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-09-04 19:20:27 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2024-09-04 19:20:27 [main] INFO  c.M.M.MomentumInvestmentsApplication - Started MomentumInvestmentsApplication in 6.754 seconds (process running for 7.152)
2024-09-04 19:21:04 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-09-04 19:21:04 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-09-04 19:21:04 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2024-09-04 19:21:04 [http-nio-8080-exec-1] INFO  c.M.M.controller.InvestorController - Received request to register a new investor: soft@test.com
2024-09-04 19:21:10 [http-nio-8080-exec-3] INFO  c.M.M.controller.InvestorController - Authentication attempt for email: test@test.com
2024-09-04 19:21:10 [http-nio-8080-exec-3] INFO  c.M.M.controller.InvestorController - Authentication successful for email: test@test.com
2024-09-04 19:21:39 [http-nio-8080-exec-4] INFO  c.M.M.config.security.JwtAuthFilter - com.MomentumInvestments.MomentumInvestmentsApplication.config.security.UserInfoDetails@4f495795
2024-09-04 19:21:39 [http-nio-8080-exec-4] INFO  c.M.M.config.security.JwtService - extracted Username: test@test.com
2024-09-04 19:21:39 [http-nio-8080-exec-4] INFO  c.M.M.config.security.JwtService - test@test.com
2024-09-04 19:21:39 [http-nio-8080-exec-4] INFO  c.M.M.controller.InvestorController - Fetching all investors
2024-09-04 19:21:39 [http-nio-8080-exec-4] DEBUG c.M.M.controller.InvestorController - Number of investors fetched: 5
2024-09-04 19:22:08 [http-nio-8080-exec-5] INFO  c.M.M.config.security.JwtAuthFilter - com.MomentumInvestments.MomentumInvestmentsApplication.config.security.UserInfoDetails@1bb0cbf8
2024-09-04 19:22:08 [http-nio-8080-exec-5] INFO  c.M.M.config.security.JwtService - extracted Username: test@test.com
2024-09-04 19:22:08 [http-nio-8080-exec-5] INFO  c.M.M.config.security.JwtService - test@test.com
2024-09-04 19:22:08 [http-nio-8080-exec-5] INFO  c.M.M.controller.InvestorController - Fetching investor with ID: 3
2024-09-04 19:22:23 [http-nio-8080-exec-6] INFO  c.M.M.config.security.JwtAuthFilter - com.MomentumInvestments.MomentumInvestmentsApplication.config.security.UserInfoDetails@46867155
2024-09-04 19:22:23 [http-nio-8080-exec-6] INFO  c.M.M.config.security.JwtService - extracted Username: test@test.com
2024-09-04 19:22:23 [http-nio-8080-exec-6] INFO  c.M.M.config.security.JwtService - test@test.com
2024-09-04 19:22:23 [http-nio-8080-exec-6] INFO  c.M.M.controller.InvestorController - Fetching investors for product type: SAVINGS
2024-09-04 19:22:23 [http-nio-8080-exec-6] INFO  c.M.M.controller.InvestorController - Retrieved 1 investors for product type: SAVINGS
2024-09-04 19:22:23 [http-nio-8080-exec-6] DEBUG c.M.M.controller.InvestorController - Investors details: [Investor(id=2, name=John, surname=Doe, dateOfBirth=2000-01-01, address= test address, phoneNumber=+267172123456, email=test@test.com, password=$2a$10$FudtZNKSbrQgcXgTmrTRLO3DGw7NeAHMzWkPMwlTk4Hd2DfYcCllK, role=Investor)]
2024-09-04 19:22:39 [http-nio-8080-exec-7] INFO  c.M.M.config.security.JwtAuthFilter - com.MomentumInvestments.MomentumInvestmentsApplication.config.security.UserInfoDetails@7451d23c
2024-09-04 19:22:39 [http-nio-8080-exec-7] INFO  c.M.M.config.security.JwtService - extracted Username: test@test.com
2024-09-04 19:22:39 [http-nio-8080-exec-7] INFO  c.M.M.config.security.JwtService - test@test.com
2024-09-04 20:51:11 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-09-04 20:51:12 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-09-04 20:51:12 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-09-05 15:45:36 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-09-05 15:45:36 [main] INFO  c.M.M.MomentumInvestmentsApplication - Starting MomentumInvestmentsApplication using Java 21.0.3 with PID 8904 (C:\Users\JM\Downloads\MomentumInvestmentsApplication\target\classes started by JM in C:\Users\JM\Downloads\MomentumInvestmentsApplication)
2024-09-05 15:45:36 [main] DEBUG c.M.M.MomentumInvestmentsApplication - Running with Spring Boot v3.3.2, Spring v6.1.11
2024-09-05 15:45:36 [main] INFO  c.M.M.MomentumInvestmentsApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-05 15:45:39 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-09-05 15:45:39 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 143 ms. Found 5 JPA repository interfaces.
2024-09-05 15:45:41 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-09-05 15:45:41 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-09-05 15:45:41 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-09-05 15:45:41 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.26]
2024-09-05 15:45:41 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-09-05 15:45:41 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4734 ms
2024-09-05 15:45:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-09-05 15:45:43 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@6eda012b
2024-09-05 15:45:43 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-09-05 15:45:44 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/momentum (PostgreSQL 16.3)
2024-09-05 15:45:44 [main] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Schema history table "public"."flyway_schema_history" does not exist yet
2024-09-05 15:45:44 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 1 migration (execution time 00:00.207s)
2024-09-05 15:45:45 [main] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Creating Schema History table "public"."flyway_schema_history" ...
2024-09-05 15:45:47 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": << Empty Schema >>
2024-09-05 15:45:47 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "public" to version "1 - insert test data"
2024-09-05 15:45:48 [main] ERROR o.f.core.internal.command.DbMigrate - Migration of schema "public" to version "1 - insert test data" failed! Changes successfully rolled back.
2024-09-05 15:45:48 [main] ERROR o.s.b.w.e.tomcat.TomcatStarter - Error starting Tomcat context. Exception: org.springframework.beans.factory.UnsatisfiedDependencyException. Message: Error creating bean with name 'jwtAuthFilter' defined in file [C:\Users\JM\Downloads\MomentumInvestmentsApplication\target\classes\com\MomentumInvestments\MomentumInvestmentsApplication\config\security\JwtAuthFilter.class]: Unsatisfied dependency expressed through constructor parameter 1: Error creating bean with name 'userInfoService' defined in file [C:\Users\JM\Downloads\MomentumInvestmentsApplication\target\classes\com\MomentumInvestments\MomentumInvestmentsApplication\config\security\UserInfoService.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'investorRepository' defined in com.MomentumInvestments.MomentumInvestmentsApplication.repository.InvestorRepository defined in @EnableJpaRepositories declared on JpaRepositoriesRegistrar.EnableJpaRepositoriesConfiguration: Cannot resolve reference to bean 'jpaSharedEM_entityManagerFactory' while setting bean property 'entityManager'
2024-09-05 15:45:48 [main] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2024-09-05 15:45:48 [main] WARN  o.a.c.loader.WebappClassLoaderBase - The web application [ROOT] appears to have started a thread named [HikariPool-1 housekeeper] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
 java.base/jdk.internal.misc.Unsafe.park(Native Method)
 java.base/java.util.concurrent.locks.LockSupport.parkNanos(LockSupport.java:269)
 java.base/java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:1758)
